order_id,product_name,category,order_date,revenue,region
2692,Rice,Bakery,17-07-2023,420.8385208,Central
2693,Fruits,Meat,15-04-2023,330.4540409,West
2694,Eggs,Meat,22-03-2023,67.23872775,Central
2695,Vegetables,Meat,04-04-2023,431.0568178,South
2696,Bread,Meat,25-08-2023,253.0761951,East
2697,Rice,Meat,26-06-2023,436.0869389,Central
2698,Vegetables,Bakery,25-04-2023,251.6211722,Central
2699,Milk,Meat,22-10-2023,58.14846241,Central
2700,Vegetables,Produce,30-09-2023,354.8830291,East
2701,Milk,Bakery,22-12-2023,423.1648195,West
2702,Vegetables,Produce,12-06-2023,274.2921742,South
2703,Rice,Bakery,17-08-2023,408.0774677,South
2704,Rice,Bakery,05-07-2023,343.846728,East
2705,Milk,Dairy,28-11-2023,324.2932632,East
2706,Fruits,Dairy,31-01-2023,132.8701003,South
2707,Chicken,Grains,24-03-2023,198.3123002,South
2708,Rice,Bakery,29-09-2023,52.55234958,South
2709,Eggs,Bakery,07-09-2023,412.5386199,East
2710,Fruits,Produce,15-11-2023,292.5537023,East
2711,Chicken,Dairy,18-05-2023,36.09544544,South
2712,Bread,Bakery,08-01-2023,256.4158231,West
2713,Chicken,Grains,08-05-2023,449.6451833,West
2714,Chicken,Produce,26-09-2023,120.46554,East
2715,Milk,Grains,26-01-2023,326.0223863,North
2716,Fruits,Produce,23-02-2023,341.2998233,Central
2717,Chicken,Meat,09-07-2023,184.098401,South
2718,Eggs,Meat,15-09-2023,212.6007022,Central
2719,Vegetables,Produce,01-09-2023,141.379211,West
2720,Bread,Grains,14-07-2023,461.487544,Central
2721,Fruits,Produce,30-01-2023,494.2066831,North
2722,Fruits,Meat,24-12-2023,191.1294384,Central
2723,Chicken,Produce,31-05-2023,253.3965145,North
2724,Bread,Grains,21-12-2023,451.3306926,East
2725,Rice,Produce,12-05-2023,386.9378655,Central
2726,Chicken,Bakery,18-10-2023,381.6366666,Central
2727,Chicken,Meat,27-02-2023,128.3620328,North
2728,Rice,Produce,15-01-2023,377.5581689,South
2729,Rice,Meat,02-05-2023,352.1913174,Central
2730,Fruits,Grains,09-06-2023,174.1831211,North
2731,Chicken,Grains,02-07-2023,371.4056428,South
2732,Fruits,Bakery,17-11-2023,96.41249971,West
2733,Milk,Produce,10-01-2023,83.28225317,Central
2734,Vegetables,Bakery,12-01-2023,261.4889232,South
2735,Milk,Dairy,20-05-2023,238.7124476,North
2736,Fruits,Grains,21-09-2023,15.36064889,East
2737,Fruits,Dairy,16-09-2023,132.5047233,Central
2738,Milk,Dairy,09-05-2023,349.5846225,South
2739,Chicken,Dairy,14-02-2023,106.5760728,South
2740,Chicken,Bakery,08-05-2023,365.1585623,West
2741,Eggs,Grains,06-01-2023,493.5669878,West
2742,Rice,Bakery,26-11-2023,284.6805325,South
2743,Chicken,Dairy,22-10-2023,172.468041,West
2744,Chicken,Dairy,02-07-2023,141.7142281,East
2745,Rice,Meat,02-01-2023,314.9439713,Central
2746,Rice,Produce,07-07-2023,34.70628374,South
2747,Bread,Bakery,09-11-2023,112.2362266,North
2748,Bread,Produce,01-04-2023,492.6792193,North
2749,Eggs,Produce,31-08-2023,205.4279069,South
2750,Milk,Grains,27-12-2023,155.5588203,West
2751,Bread,Produce,06-01-2023,101.7542811,West
2752,Vegetables,Produce,15-11-2023,241.9290324,East
2753,Milk,Produce,16-07-2023,13.92191049,East
2754,Milk,Grains,03-03-2023,102.1560006,East
2755,Vegetables,Meat,25-08-2023,269.592318,Central
2756,Fruits,Produce,20-04-2023,369.3883427,North
2757,Rice,Meat,18-06-2023,443.4387695,East
2758,Bread,Grains,29-06-2023,180.8636667,Central
2759,Vegetables,Meat,24-11-2023,7.459845109,East
2760,Fruits,Produce,26-08-2023,303.344869,North
2761,Bread,Meat,26-02-2023,89.08362417,Central
2762,Rice,Produce,13-06-2023,336.4686698,West
2763,Milk,Grains,06-11-2023,297.9153361,South
2764,Bread,Grains,01-09-2023,62.43812006,North
2765,Eggs,Meat,12-09-2023,106.7255596,South
2766,Milk,Produce,06-07-2023,251.6987764,Central
2767,Rice,Bakery,12-06-2023,389.9671928,Central
2768,Bread,Meat,16-05-2023,459.3710568,South
2769,Bread,Bakery,09-09-2023,463.2873532,North
2770,Milk,Dairy,21-10-2023,438.0800079,East
2771,Fruits,Meat,11-09-2023,301.0353163,West
2772,Eggs,Grains,14-11-2023,233.4187778,North
2773,Fruits,Dairy,28-07-2023,280.5506119,Central
2774,Bread,Dairy,23-11-2023,129.9130431,South
2775,Eggs,Dairy,21-09-2023,423.3345599,West
2776,Chicken,Meat,25-06-2023,300.1255617,South
2777,Rice,Grains,22-11-2023,354.825041,South
2778,Vegetables,Dairy,01-10-2023,262.9859166,East
2779,Milk,Produce,02-08-2023,322.6670037,North
2780,Milk,Grains,14-10-2023,379.4310208,East
2781,Chicken,Produce,08-04-2023,458.1026252,Central
2782,Vegetables,Meat,04-02-2023,191.0387097,Central
2783,Rice,Meat,25-06-2023,408.9823301,North
2784,Fruits,Meat,23-03-2023,497.655671,North
2785,Chicken,Produce,29-01-2023,26.73451076,East
2786,Milk,Produce,11-10-2023,32.07323501,East
2787,Eggs,Grains,30-04-2023,40.96438271,East
2788,Vegetables,Produce,27-11-2023,311.2544616,West
2789,Vegetables,Dairy,21-06-2023,450.0033151,East
2790,Fruits,Grains,26-09-2023,110.154442,North
2791,Eggs,Grains,26-09-2023,295.7580813,North
2792,Bread,Grains,03-11-2023,421.7041311,Central
2793,Chicken,Meat,13-08-2023,74.59715779,South
2794,Milk,Meat,16-07-2023,280.5162075,South
2795,Bread,Produce,03-02-2023,382.0689672,West
2796,Chicken,Grains,24-09-2023,453.5031251,West
2797,Rice,Meat,14-11-2023,263.4985787,West
2798,Eggs,Produce,22-03-2023,49.96693347,South
2799,Eggs,Bakery,19-07-2023,235.5508837,Central
2800,Eggs,Meat,16-06-2023,236.824345,Central
2801,Vegetables,Grains,21-05-2023,425.6218962,West
2802,Chicken,Bakery,02-04-2023,284.5306419,North
2803,Eggs,Meat,12-07-2023,53.28881045,West
2804,Rice,Meat,29-05-2023,208.5413586,East
2805,Chicken,Grains,21-06-2023,204.559521,North
2806,Chicken,Meat,23-09-2023,250.296962,West
2807,Eggs,Meat,11-05-2023,30.71809683,North
2808,Vegetables,Produce,23-07-2023,224.9264146,North
2809,Vegetables,Produce,07-07-2023,158.4014954,North
2810,Bread,Produce,30-11-2023,351.4297352,East
2811,Vegetables,Grains,27-06-2023,352.8090338,North
2812,Vegetables,Grains,13-11-2023,418.9598244,East
2813,Chicken,Bakery,05-10-2023,237.7300178,North
2814,Fruits,Produce,05-03-2023,384.1272817,Central
2815,Vegetables,Produce,08-08-2023,409.6850052,West
2816,Bread,Produce,25-08-2023,90.36067478,East
2817,Vegetables,Grains,08-02-2023,164.0586777,East
2818,Fruits,Produce,23-09-2023,18.3966654,South
2819,Bread,Bakery,22-01-2023,427.896654,East
2820,Fruits,Bakery,11-08-2023,288.3476159,Central
2821,Vegetables,Bakery,25-08-2023,285.2474841,East
2822,Eggs,Bakery,09-02-2023,104.4339842,East
2823,Fruits,Meat,12-11-2023,450.8840275,South
2824,Fruits,Produce,18-02-2023,87.17514484,East
2825,Rice,Produce,05-07-2023,226.404601,East
2826,Milk,Produce,17-10-2023,333.0865931,South
2827,Bread,Grains,02-05-2023,83.25447723,Central
2828,Fruits,Produce,01-07-2023,73.4004427,East
2829,Bread,Bakery,11-12-2023,405.8273387,North
2830,Eggs,Meat,05-07-2023,147.0959857,South
2831,Chicken,Produce,12-07-2023,194.3022662,North
2832,Vegetables,Bakery,01-05-2023,188.3073424,South
2833,Bread,Dairy,22-08-2023,493.9302954,East
2834,Chicken,Meat,08-06-2023,294.7005528,East
2835,Bread,Meat,20-02-2023,167.9580652,North
2836,Fruits,Dairy,26-04-2023,158.9973302,South
2837,Milk,Meat,22-03-2023,239.4378702,East
2838,Rice,Meat,14-12-2023,104.3290921,West
2839,Fruits,Grains,19-10-2023,58.25827929,West
2840,Vegetables,Produce,24-02-2023,6.831074078,North
2841,Milk,Grains,16-08-2023,402.8758819,South
2842,Vegetables,Produce,27-08-2023,149.2868106,West
2843,Milk,Dairy,17-12-2023,442.8978426,West
2844,Fruits,Grains,14-05-2023,454.7547949,North
2845,Vegetables,Produce,07-01-2023,471.6175779,West
2846,Vegetables,Grains,26-03-2023,284.3549243,East
2847,Milk,Meat,10-12-2023,163.3578071,South
2848,Bread,Produce,05-09-2023,440.6968213,East
2849,Fruits,Dairy,05-06-2023,45.98580321,East
2850,Milk,Produce,01-07-2023,135.4747125,Central
2851,Fruits,Bakery,24-11-2023,484.4417907,Central
2852,Fruits,Grains,10-01-2023,112.6629647,South
2853,Rice,Meat,12-12-2023,185.6210367,South
2854,Eggs,Bakery,21-07-2023,48.37581843,South
2855,Milk,Bakery,10-06-2023,278.2758583,North
2856,Vegetables,Grains,11-06-2023,429.9865394,Central
2857,Chicken,Meat,22-10-2023,297.4925444,South
2858,Rice,Grains,18-10-2023,145.8024702,East
2859,Eggs,Meat,27-08-2023,194.0234655,East
2860,Eggs,Dairy,16-04-2023,249.8555926,East
2861,Chicken,Produce,09-12-2023,253.1444253,North
2862,Milk,Meat,03-11-2023,470.0536095,East
2863,Rice,Produce,25-11-2023,36.33118872,South
2864,Rice,Meat,26-09-2023,39.13596985,West
2865,Vegetables,Bakery,22-10-2023,351.3436325,East
2866,Rice,Meat,24-05-2023,249.0931554,North
2867,Chicken,Dairy,14-10-2023,34.40635718,Central
2868,Rice,Meat,08-10-2023,490.7344789,North
2869,Vegetables,Dairy,15-11-2023,324.0041451,South
2870,Vegetables,Dairy,25-09-2023,70.42754128,West
2871,Chicken,Grains,21-09-2023,35.95090252,West
2872,Eggs,Dairy,08-05-2023,296.3125501,South
2873,Bread,Bakery,09-10-2023,295.1669872,North
2874,Bread,Bakery,13-12-2023,229.3757324,West
2875,Chicken,Meat,14-01-2023,268.5243562,North
2876,Milk,Dairy,29-05-2023,8.17581552,Central
2877,Bread,Bakery,26-10-2023,32.68584469,West
2878,Fruits,Grains,28-02-2023,272.4950043,West
2879,Milk,Bakery,30-07-2023,163.2633706,East
2880,Bread,Meat,24-02-2023,206.080807,Central
2881,Eggs,Produce,31-12-2023,125.2611915,Central
2882,Vegetables,Grains,08-08-2023,261.457799,West
2883,Chicken,Grains,17-11-2023,157.8237193,West
2884,Chicken,Produce,25-07-2023,481.4674365,North
2885,Eggs,Produce,17-12-2023,310.2106138,South
2886,Eggs,Bakery,30-05-2023,82.05331586,East
2887,Rice,Produce,09-12-2023,129.536939,North
2888,Fruits,Grains,16-09-2023,209.5769248,East
2889,Vegetables,Bakery,25-03-2023,248.4325425,East
2890,Bread,Grains,19-05-2023,143.4006075,North
2891,Bread,Meat,15-08-2023,145.9518114,North
2892,Eggs,Dairy,28-07-2023,482.6657532,West
2893,Bread,Dairy,03-05-2023,9.823996982,North
2894,Rice,Produce,15-08-2023,368.8722417,Central
2895,Chicken,Dairy,13-11-2023,429.8797201,East
2896,Fruits,Grains,16-11-2023,457.2383129,North
2897,Bread,Grains,13-08-2023,389.3891738,South
2898,Eggs,Bakery,22-12-2023,166.5544796,East
2899,Chicken,Grains,24-06-2023,160.7790435,West
2900,Bread,Bakery,10-09-2023,178.2152602,North
2901,Milk,Dairy,08-09-2023,201.9073907,North
2902,Fruits,Meat,02-11-2023,332.91034,South
2903,Bread,Dairy,08-09-2023,377.170685,East
2904,Bread,Bakery,05-01-2023,161.509877,West
2905,Rice,Produce,17-05-2023,373.9529355,North
2906,Milk,Bakery,13-02-2023,47.26181695,South
2907,Bread,Bakery,09-08-2023,115.4522769,South
2908,Rice,Dairy,21-10-2023,424.7262452,West
2909,Milk,Produce,30-06-2023,254.3006567,Central
2910,Vegetables,Meat,09-04-2023,118.1570021,North
2911,Eggs,Produce,02-03-2023,461.8957254,West
2912,Vegetables,Produce,23-02-2023,383.2533717,East
2913,Milk,Bakery,04-03-2023,154.9676658,Central
2914,Eggs,Dairy,25-06-2023,462.2647258,Central
2915,Chicken,Grains,18-01-2023,81.08469783,North
2916,Milk,Meat,11-06-2023,425.3556516,North
2917,Fruits,Meat,12-02-2023,56.70788472,North
2918,Rice,Bakery,03-04-2023,290.2778625,Central
2919,Milk,Grains,30-05-2023,34.86672556,North
2920,Rice,Bakery,26-08-2023,218.0272804,West
2921,Milk,Bakery,10-06-2023,406.0883195,North
2922,Milk,Produce,19-09-2023,87.34017798,Central
2923,Fruits,Bakery,04-04-2023,17.49030562,North
2924,Rice,Meat,17-11-2023,275.0918897,Central
2925,Milk,Grains,05-05-2023,367.7959661,South
2926,Chicken,Produce,18-11-2023,354.1122644,Central
2927,Milk,Dairy,31-10-2023,57.02391832,Central
2928,Milk,Produce,07-07-2023,30.46242608,North
2929,Eggs,Produce,05-06-2023,368.8893405,East
2930,Milk,Grains,19-11-2023,311.7584446,Central
2931,Chicken,Meat,09-06-2023,384.7908869,North
2932,Fruits,Produce,29-12-2023,112.4552675,West
2933,Fruits,Produce,19-09-2023,448.4877585,Central
2934,Milk,Grains,29-10-2023,218.946075,South
2935,Milk,Meat,14-10-2023,402.0815027,East
2936,Vegetables,Bakery,16-09-2023,207.4237668,East
2937,Milk,Meat,13-08-2023,148.2277173,West
2938,Bread,Dairy,19-07-2023,89.72821542,North
2939,Bread,Dairy,08-06-2023,79.11764041,South
2940,Vegetables,Grains,21-12-2023,33.7789824,Central
2941,Milk,Bakery,29-06-2023,268.6015156,West
2942,Eggs,Produce,02-07-2023,102.0439923,East
2943,Eggs,Bakery,19-03-2023,442.4386287,Central
2944,Milk,Produce,21-12-2023,384.6325581,East
2945,Chicken,Bakery,24-06-2023,493.9674916,Central
2946,Chicken,Dairy,16-07-2023,54.60299808,Central
2947,Fruits,Dairy,02-08-2023,36.82547675,West
2948,Milk,Dairy,21-02-2023,312.7440402,South
2949,Eggs,Grains,06-06-2023,170.4914962,South
2950,Vegetables,Produce,09-04-2023,234.9499049,West
2951,Milk,Bakery,23-12-2023,466.9830324,Central
2952,Bread,Meat,23-06-2023,323.3754746,West
2953,Fruits,Dairy,19-03-2023,100.5268133,South
2954,Rice,Produce,28-08-2023,203.2288088,Central
2955,Fruits,Grains,23-12-2023,137.7901322,North
2956,Rice,Meat,13-06-2023,111.9315222,West
2957,Vegetables,Produce,26-05-2023,306.6035195,East
2958,Milk,Grains,30-11-2023,391.3639884,South
2959,Bread,Dairy,02-10-2023,274.766913,East
2960,Bread,Meat,03-04-2023,311.2063558,East
2961,Vegetables,Bakery,27-10-2023,492.9722071,North
2962,Bread,Dairy,25-10-2023,188.2049861,West
2963,Eggs,Produce,29-05-2023,162.1523004,East
2964,Fruits,Meat,10-06-2023,107.893289,Central
2965,Bread,Grains,21-04-2023,309.229333,East
2966,Chicken,Produce,22-08-2023,187.8306967,East
2967,Rice,Meat,18-09-2023,184.2028782,East
2968,Milk,Meat,17-11-2023,430.832711,South
2969,Fruits,Produce,06-04-2023,204.2508666,South
2970,Bread,Produce,30-04-2023,297.1685014,West
2971,Bread,Grains,04-04-2023,314.4292608,South
2972,Rice,Grains,24-01-2023,477.6603033,North
2973,Chicken,Bakery,09-10-2023,403.6266579,Central
2974,Vegetables,Dairy,26-01-2023,169.4144877,South
2975,Eggs,Bakery,04-05-2023,486.1356247,Central
2976,Eggs,Bakery,30-03-2023,434.6381103,South
2977,Rice,Dairy,28-11-2023,142.1597571,North
2978,Milk,Dairy,18-04-2023,76.20582134,South
2979,Vegetables,Grains,23-04-2023,225.4451674,Central
2980,Chicken,Meat,22-10-2023,410.1675499,South
2981,Bread,Dairy,01-07-2023,310.1419033,East
2982,Rice,Grains,23-02-2023,80.25402981,Central
2983,Milk,Dairy,22-12-2023,367.7302979,South
2984,Bread,Meat,20-11-2023,389.7474325,South
2985,Eggs,Dairy,07-03-2023,475.9894949,North
2986,Fruits,Produce,21-12-2023,138.6822143,South
2987,Chicken,Bakery,25-10-2023,299.4839259,South
2988,Rice,Produce,17-09-2023,56.25560535,Central
2989,Milk,Bakery,01-07-2023,212.4532978,West
2990,Chicken,Grains,17-04-2023,79.82104586,West
2991,Rice,Bakery,12-06-2023,333.3827992,Central
2992,Chicken,Grains,07-11-2023,281.8479798,South
2993,Chicken,Produce,29-09-2023,286.0497533,North
2994,Milk,Grains,12-03-2023,393.59435,South
2995,Rice,Dairy,27-03-2023,398.9246482,West
2996,Fruits,Dairy,07-03-2023,371.8274807,North
2997,Eggs,Bakery,18-05-2023,483.2305476,East
2998,Rice,Produce,16-10-2023,210.9083452,North
2999,Milk,Bakery,02-09-2023,150.7373572,East
3000,Milk,Dairy,08-08-2023,399.4934959,North
3001,Rice,Meat,22-07-2023,362.9838155,Central
3002,Vegetables,Bakery,30-07-2023,144.0267549,East
3003,Eggs,Bakery,25-12-2023,333.4832414,West
3004,Rice,Grains,02-04-2023,292.1154946,Central
3005,Milk,Meat,23-02-2023,158.9924177,South
3006,Chicken,Meat,19-04-2023,52.89709705,Central
3007,Milk,Dairy,23-02-2023,498.2904447,South
3008,Vegetables,Grains,09-07-2023,109.1323802,North
3009,Rice,Produce,16-06-2023,418.2302499,North
3010,Rice,Grains,25-06-2023,493.6308092,East
3011,Bread,Dairy,03-12-2023,478.5143217,West
3012,Eggs,Bakery,01-05-2023,141.3993646,Central
3013,Bread,Bakery,03-12-2023,98.2995941,North
3014,Milk,Dairy,11-12-2023,208.4101474,West
3015,Fruits,Bakery,14-10-2023,160.6137346,South
3016,Rice,Grains,31-03-2023,98.79380621,South
3017,Fruits,Grains,02-03-2023,424.3148073,South
3018,Fruits,Meat,12-04-2023,167.2082035,South
3019,Eggs,Grains,20-07-2023,376.1039345,East
3020,Eggs,Produce,13-09-2023,141.3471341,Central
3021,Bread,Meat,15-05-2023,17.55729978,West
3022,Rice,Dairy,06-09-2023,293.0327369,North
3023,Vegetables,Produce,01-09-2023,7.939440346,East
3024,Vegetables,Grains,22-07-2023,399.8196649,Central
3025,Fruits,Meat,04-11-2023,119.0989103,Central
3026,Rice,Bakery,17-12-2023,324.1017865,East
3027,Eggs,Grains,10-07-2023,299.4282102,South
3028,Rice,Meat,28-08-2023,48.45088368,South
3029,Eggs,Produce,02-06-2023,473.3869067,South
3030,Bread,Dairy,21-09-2023,411.4530509,Central
3031,Fruits,Grains,25-05-2023,18.402122,Central
3032,Fruits,Dairy,11-09-2023,248.4705413,South
3033,Eggs,Grains,25-09-2023,164.5856313,North
3034,Chicken,Grains,22-12-2023,22.15207581,Central
3035,Fruits,Grains,01-11-2023,196.2871405,West
3036,Vegetables,Grains,16-09-2023,391.0510329,West
3037,Bread,Bakery,17-10-2023,493.6079153,Central
3038,Milk,Meat,24-10-2023,199.080316,South
3039,Vegetables,Grains,29-03-2023,408.8938467,Central
3040,Milk,Grains,10-12-2023,160.2370441,West
3041,Rice,Produce,09-04-2023,10.09894647,South
3042,Fruits,Produce,11-10-2023,323.627594,West
3043,Milk,Grains,22-04-2023,7.32075833,Central
3044,Chicken,Grains,10-04-2023,155.4122599,West
3045,Vegetables,Produce,22-06-2023,204.5281072,South
3046,Vegetables,Grains,05-10-2023,450.8707313,South
3047,Rice,Meat,02-05-2023,262.4836667,East
3048,Eggs,Produce,19-08-2023,73.36003008,South
3049,Eggs,Dairy,17-05-2023,337.1013522,East
3050,Bread,Bakery,27-10-2023,185.0256843,North
3051,Eggs,Produce,04-04-2023,493.748986,North
3052,Milk,Grains,07-07-2023,376.5862396,South
3053,Eggs,Bakery,16-04-2023,337.3843486,North
3054,Bread,Meat,01-04-2023,244.6735057,South
3055,Bread,Bakery,12-12-2023,203.6655228,Central
3056,Vegetables,Meat,18-10-2023,413.0472486,South
3057,Vegetables,Grains,07-05-2023,111.7258812,South
3058,Bread,Produce,04-11-2023,158.8781725,South
3059,Chicken,Dairy,28-04-2023,162.2868275,South
3060,Eggs,Dairy,26-10-2023,333.9741407,South
3061,Bread,Dairy,13-10-2023,162.622063,South
3062,Fruits,Bakery,07-10-2023,45.55265418,West
3063,Eggs,Dairy,24-09-2023,236.4109444,East
3064,Eggs,Grains,02-12-2023,81.99826401,East
3065,Rice,Bakery,11-08-2023,212.7169547,East
3066,Milk,Produce,13-12-2023,304.1147,North
3067,Vegetables,Grains,07-08-2023,489.0980059,East
3068,Milk,Bakery,06-09-2023,62.65854656,East
3069,Fruits,Meat,02-07-2023,43.87430065,North
3070,Vegetables,Produce,10-07-2023,201.6148988,East
3071,Milk,Meat,12-09-2023,85.25698338,Central
3072,Milk,Bakery,30-06-2023,169.4608778,North
3073,Milk,Produce,22-03-2023,79.27030256,West
3074,Fruits,Meat,22-04-2023,484.2381103,West
3075,Milk,Produce,14-06-2023,434.9612341,West
3076,Fruits,Grains,25-03-2023,416.250539,South
3077,Milk,Dairy,18-09-2023,38.06347162,East
3078,Rice,Dairy,10-04-2023,269.203525,West
3079,Milk,Bakery,11-10-2023,323.4304778,West
3080,Vegetables,Grains,30-04-2023,408.0942595,East
3081,Bread,Grains,26-08-2023,457.979401,East
3082,Vegetables,Meat,03-06-2023,192.8474369,Central
3083,Milk,Meat,02-11-2023,117.5324358,Central
3084,Eggs,Meat,27-01-2023,213.6902394,West
3085,Eggs,Produce,12-04-2023,401.0331082,South
3086,Eggs,Meat,28-05-2023,248.9612666,South
3087,Bread,Dairy,20-01-2023,85.49273229,North
3088,Bread,Dairy,23-01-2023,83.46914265,East
3089,Vegetables,Bakery,05-09-2023,379.9381909,North
3090,Chicken,Produce,01-05-2023,193.8577243,East
3091,Bread,Grains,25-03-2023,369.7564134,West
3092,Eggs,Grains,04-11-2023,134.0713261,East
3093,Bread,Dairy,07-09-2023,165.4749667,East
3094,Bread,Meat,01-09-2023,304.5502868,Central
3095,Rice,Meat,27-03-2023,21.08493103,West
3096,Bread,Produce,19-12-2023,498.1903725,East
3097,Chicken,Meat,15-04-2023,447.5125122,West
3098,Milk,Grains,23-11-2023,109.2397545,East
3099,Fruits,Meat,18-08-2023,315.6571858,South
3100,Vegetables,Bakery,18-02-2023,310.8752208,South
3101,Eggs,Meat,16-10-2023,464.728056,East
3102,Eggs,Produce,27-10-2023,466.284755,Central
3103,Fruits,Dairy,07-09-2023,38.53637584,South
3104,Eggs,Produce,02-07-2023,103.3815963,East
3105,Fruits,Meat,05-04-2023,366.1628319,West
3106,Vegetables,Meat,24-09-2023,332.783312,East
3107,Rice,Meat,26-02-2023,478.0423772,East
3108,Rice,Grains,23-03-2023,318.3616965,North
3109,Eggs,Grains,26-10-2023,13.66387908,North
3110,Vegetables,Dairy,05-11-2023,308.348846,East
3111,Eggs,Meat,25-12-2023,476.5457485,Central
3112,Eggs,Bakery,02-06-2023,7.624897492,North
3113,Milk,Dairy,06-01-2023,350.2863063,West
3114,Milk,Grains,06-11-2023,429.2304169,East
3115,Rice,Bakery,05-05-2023,441.0792945,South
3116,Fruits,Bakery,12-05-2023,337.1842775,North
3117,Eggs,Produce,21-01-2023,353.5644087,North
3118,Eggs,Bakery,24-11-2023,229.8777069,South
3119,Eggs,Dairy,20-05-2023,196.3412098,South
3120,Milk,Dairy,07-05-2023,337.0076156,West
3121,Vegetables,Produce,20-08-2023,69.49421805,Central
3122,Chicken,Meat,29-10-2023,157.4040261,South
3123,Chicken,Produce,22-04-2023,242.3064265,West
3124,Fruits,Dairy,11-02-2023,308.0557852,North
3125,Chicken,Dairy,01-02-2023,111.0115391,South
3126,Milk,Meat,09-07-2023,12.74173215,East
3127,Fruits,Bakery,11-10-2023,228.9201746,Central
3128,Vegetables,Produce,29-09-2023,87.18291255,East
3129,Vegetables,Grains,29-12-2023,289.7769611,North
3130,Eggs,Meat,13-06-2023,453.906745,North
3131,Bread,Bakery,29-11-2023,142.4034382,South
3132,Fruits,Grains,05-05-2023,383.2635331,East
3133,Eggs,Meat,26-08-2023,42.01564079,West
3134,Vegetables,Dairy,12-07-2023,140.6672713,South
3135,Milk,Bakery,12-05-2023,347.0755246,West
3136,Fruits,Dairy,18-06-2023,351.1096865,Central
3137,Fruits,Dairy,30-12-2023,408.1951102,Central
3138,Bread,Dairy,23-02-2023,498.9410669,Central
3139,Milk,Bakery,04-01-2023,216.0155655,West
3140,Milk,Bakery,15-10-2023,347.9055395,East
3141,Bread,Grains,01-06-2023,234.665461,North
3142,Rice,Produce,05-02-2023,173.2666621,South
3143,Rice,Grains,17-10-2023,130.1954006,East
3144,Bread,Dairy,22-07-2023,15.893382,East
3145,Fruits,Produce,22-05-2023,56.66964796,West
3146,Milk,Dairy,23-11-2023,229.0524705,South
3147,Bread,Meat,13-06-2023,100.0389716,South
3148,Chicken,Meat,08-10-2023,276.6384774,East
3149,Fruits,Dairy,01-11-2023,157.1539238,Central
3150,Eggs,Produce,07-05-2023,206.3111448,South
3151,Chicken,Meat,29-12-2023,25.34040577,East
3152,Rice,Produce,01-06-2023,278.2709142,East
3153,Eggs,Produce,08-07-2023,131.3316472,West
3154,Milk,Bakery,19-12-2023,173.9491852,West
3155,Milk,Grains,11-08-2023,381.286815,North
3156,Vegetables,Produce,23-03-2023,375.2730371,North
3157,Milk,Dairy,12-01-2023,235.7083688,Central
3158,Chicken,Produce,27-01-2023,397.3495484,West
3159,Eggs,Meat,07-03-2023,380.7558498,East
3160,Chicken,Bakery,02-03-2023,428.7309618,Central
3161,Bread,Meat,22-02-2023,420.2027222,East
3162,Milk,Dairy,09-12-2023,399.9715837,West
3163,Bread,Produce,05-10-2023,338.0935413,South
3164,Chicken,Meat,06-05-2023,162.8916085,West
3165,Milk,Grains,31-03-2023,63.17699766,West
3166,Milk,Grains,04-01-2023,131.5202179,East
3167,Vegetables,Grains,10-08-2023,323.3606945,North
3168,Bread,Meat,09-12-2023,389.0252334,North
3169,Chicken,Dairy,12-05-2023,364.6284718,Central
3170,Eggs,Dairy,31-08-2023,451.2168658,North
3171,Milk,Dairy,06-07-2023,114.9326042,North
3172,Eggs,Produce,05-07-2023,297.1948433,East
3173,Vegetables,Produce,24-02-2023,149.1477533,Central
3174,Bread,Produce,31-10-2023,271.6985177,South
3175,Vegetables,Produce,30-05-2023,166.0192644,Central
3176,Vegetables,Dairy,25-09-2023,386.7269187,Central
3177,Rice,Bakery,01-10-2023,477.519255,East
3178,Fruits,Bakery,12-07-2023,64.58259326,Central
3179,Vegetables,Grains,17-10-2023,207.4373595,Central
3180,Bread,Bakery,03-08-2023,21.21336563,West
3181,Eggs,Grains,12-01-2023,324.4670201,South
3182,Vegetables,Grains,15-06-2023,340.0682151,East
3183,Rice,Bakery,19-12-2023,54.05181832,North
3184,Rice,Produce,07-02-2023,459.9733364,West
3185,Rice,Produce,28-01-2023,205.8282113,North
3186,Rice,Meat,08-07-2023,415.1592632,South
3187,Chicken,Dairy,28-08-2023,127.6443595,East
3188,Chicken,Produce,16-04-2023,414.1778321,North
3189,Milk,Meat,28-04-2023,234.5233447,Central
3190,Eggs,Grains,10-02-2023,269.6846056,North
3191,Rice,Meat,26-11-2023,449.8955247,South
3192,Eggs,Produce,04-02-2023,345.6273151,West
3193,Chicken,Produce,19-02-2023,314.2172585,West
3194,Eggs,Produce,03-10-2023,232.0728608,West
3195,Milk,Grains,12-02-2023,218.2544392,North
3196,Rice,Grains,12-01-2023,39.37433349,North
3197,Fruits,Bakery,27-07-2023,279.865725,Central
3198,Fruits,Produce,25-01-2023,128.6479937,South
3199,Fruits,Meat,16-03-2023,363.5391894,Central
3200,Chicken,Dairy,24-02-2023,492.4814276,East
3201,Bread,Meat,05-11-2023,19.12579197,West
3202,Vegetables,Bakery,26-06-2023,429.5975098,Central
3203,Fruits,Produce,30-06-2023,66.61736686,South
3204,Vegetables,Produce,15-09-2023,73.003295,East
3205,Vegetables,Dairy,16-06-2023,330.113616,North
3206,Eggs,Bakery,21-01-2023,342.5358967,West
